ListType,Iteration,Duration(ms),Memory(KB)
ascending,1,0,2060
ascending,2,1,2060
ascending,3,1,2060
descending,1,0,2060
descending,2,0,2060
descending,3,0,2060
partial,1,0,2060
partial,2,1,2060
partial,3,0,2060
random,1,0,2060
random,2,1,2060
random,3,0,2060
